store_name,store_address,store_address_fix1,store_address_fix2,store_address_final,address2
올림픽훼미리  ,서울특별시 송파구 중대로 68 (문정동)02-758-8793,서울특별시 송파구 중대로 68 ,서울특별시 송파구 중대로 68 ,서울특별시 송파구 중대로 68 ,서울특별시송파구중대로68
올림픽공원남문  ,서울특별시 송파구 위례성대로 102 (방이동)02-758-8769,서울특별시 송파구 위례성대로 102 ,서울특별시 송파구 위례성대로 102 ,서울특별시 송파구 위례성대로 102 ,서울특별시송파구위례성대로102
방이역  ,"서울특별시 송파구 마천로 53, 1~2층 (오금동)02-758-8698","서울특별시 송파구 마천로 53, 1~2층 ","서울특별시 송파구 마천로 53, 1~2층 ","서울특별시 송파구 마천로 53, 1~2층 ","서울특별시송파구마천로53,1~2층"
석촌호수  ,서울특별시 송파구 석촌호수로 262 (송파동)02-758-8693,서울특별시 송파구 석촌호수로 262 ,서울특별시 송파구 석촌호수로 262 ,서울특별시 송파구 석촌호수로 262 ,서울특별시송파구석촌호수로262
잠실푸르지오월드  ,"서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 (신천동)02-758-8652","서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 ","서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 ","서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 ","서울특별시송파구올림픽로35가길9,잠실푸르지오월드마크1층"
잠실새내역  ,서울특별시 송파구 올림픽로 96 (잠실동)02-758-8643,서울특별시 송파구 올림픽로 96 ,서울특별시 송파구 올림픽로 96 ,서울특별시 송파구 올림픽로 96 ,서울특별시송파구올림픽로96
잠실역  ,"서울특별시 송파구 송파대로 562, 한빛프라자 1층, 2층 (신천동)02-758-8077","서울특별시 송파구 송파대로 562, 한빛프라자 1층, 2층 ","서울특별시 송파구 송파대로 562, 한빛프라자 1층, 2층 ","서울특별시 송파구 송파대로 562, 한빛프라자 1층, 2층 ","서울특별시송파구송파대로562,한빛프라자1층,2층"
갤러리아팰리스  ,"서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 (잠실동)02-758-8118","서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 ","서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 ","서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 ","서울특별시송파구올림픽로212,갤러리아팰리스"
아시아선수촌  ,서울특별시 송파구 백제고분로 69 (잠실동)02-758-8124,서울특별시 송파구 백제고분로 69 ,서울특별시 송파구 백제고분로 69 ,서울특별시 송파구 백제고분로 69 ,서울특별시송파구백제고분로69
올림픽아파트  ,서울특별시 송파구 양재대로 1222 (방이동)02-758-8580,서울특별시 송파구 양재대로 1222 ,서울특별시 송파구 양재대로 1222 ,서울특별시 송파구 양재대로 1222 ,서울특별시송파구양재대로1222
가락본동  ,서울특별시 송파구 송파대로30길 13 (가락동)02-758-8495,서울특별시 송파구 송파대로30길 13 ,서울특별시 송파구 송파대로30길 13 ,서울특별시 송파구 송파대로30길 13 ,서울특별시송파구송파대로30길13
석촌역  ,"서울특별시 송파구 백제고분로 358, 1층 (석촌동)02-758-8350","서울특별시 송파구 백제고분로 358, 1층 ","서울특별시 송파구 백제고분로 358, 1층 ","서울특별시 송파구 백제고분로 358, 1층 ","서울특별시송파구백제고분로358,1층"
가락시장역  ,"서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)02-758-8469","서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 ","서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 ","서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 ","서울특별시송파구중대로121,롯데캐슬파인힐1층"
가든파이브  ,서울특별시 송파구 충민로 10 (문정동) 가든파이브툴02-758-8406,서울특별시 송파구 충민로 10 ,서울특별시 송파구 충민로 10 ,서울특별시 송파구 충민로 10 ,서울특별시송파구충민로10
목동파리공원  ,서울특별시 양천구 목동동로 377 (목동)02-2643-3818,서울특별시 양천구 목동동로 377 ,서울특별시 양천구 목동동로 377 ,서울특별시 양천구 목동동로 377 ,서울특별시양천구목동동로377
등촌역  ,서울특별시 양천구 공항대로 566 (목동) 1층 2층02-2645-3631,서울특별시 양천구 공항대로 566 ,서울특별시 양천구 공항대로 566 ,서울특별시 양천구 공항대로 566 ,서울특별시양천구공항대로566
목동행복한  ,서울특별시 양천구 목동동로 309 (목동)02-2643-3652,서울특별시 양천구 목동동로 309 ,서울특별시 양천구 목동동로 309 ,서울특별시 양천구 목동동로 309 ,서울특별시양천구목동동로309
신정DT  ,서울특별시 양천구 신월로 341 (신정동)02-2604-3441,서울특별시 양천구 신월로 341 ,서울특별시 양천구 신월로 341 ,서울특별시 양천구 신월로 341 ,서울특별시양천구신월로341
목동역  ,서울특별시 양천구 목동로 203 (신정동) 1층일부02-2602-3505,서울특별시 양천구 목동로 203 ,서울특별시 양천구 목동로 203 ,서울특별시 양천구 목동로 203 ,서울특별시양천구목동로203
목동오목로  ,"서울특별시 양천구 오목로 279 (목동) 102,103,104,105호02-2642-3326",서울특별시 양천구 오목로 279 ,서울특별시 양천구 오목로 279 ,서울특별시 양천구 오목로 279 ,서울특별시양천구오목로279
목동8단지  ,서울특별시 양천구 목동서로 299 (신정동)02-2061-3381,서울특별시 양천구 목동서로 299 ,서울특별시 양천구 목동서로 299 ,서울특별시 양천구 목동서로 299 ,서울특별시양천구목동서로299
오목교역  ,서울특별시 양천구 오목로 354 (목동)02-758-8941,서울특별시 양천구 오목로 354 ,서울특별시 양천구 오목로 354 ,서울특별시 양천구 오목로 354 ,서울특별시양천구오목로354
신월IC DT  ,서울특별시 양천구 남부순환로 430 (신월동)02-758-8930,서울특별시 양천구 남부순환로 430 ,서울특별시 양천구 남부순환로 430 ,서울특별시 양천구 남부순환로 430 ,서울특별시양천구남부순환로430
목동7단지  ,서울특별시 양천구 목동서로 213 (목동) 세신비젼프라자02-758-8842,서울특별시 양천구 목동서로 213 ,서울특별시 양천구 목동서로 213 ,서울특별시 양천구 목동서로 213 ,서울특별시양천구목동서로213
목동하이페리온  ,서울특별시 양천구 오목로 300 (목동)02-758-8610,서울특별시 양천구 오목로 300 ,서울특별시 양천구 오목로 300 ,서울특별시 양천구 오목로 300 ,서울특별시양천구오목로300
목동5단지  ,"서울특별시 양천구 목동동로 411, 1동 116호(목동, 부영그린타운3차)02-758-8615","서울특별시 양천구 목동동로 411, 1동 116호","서울특별시 양천구 목동동로 411, 1동 116호","서울특별시 양천구 목동동로 411, 1동 116호","서울특별시양천구목동동로411,1동116호"
목동  ,서울특별시 양천구 목동서로 67 (목동) 우성에펠타운02-758-8099,서울특별시 양천구 목동서로 67 ,서울특별시 양천구 목동서로 67 ,서울특별시 양천구 목동서로 67 ,서울특별시양천구목동서로67
현대목동  ,"서울특별시 양천구 목동동로 257, 현대백화점목동점 지하 2층 (목동)02-2163-1750","서울특별시 양천구 목동동로 257, 현대백화점목동점 지하 2층 ","서울특별시 양천구 목동동로 257, 현대백화점목동점 지하 2층 ","서울특별시 양천구 목동동로 257, 현대백화점목동점 지하 2층 ","서울특별시양천구목동동로257,현대백화점목동점지하2층"
목동파라곤  ,"서울특별시 양천구 목동서로 155, 목동파라곤 1층 (목동)02-758-8353","서울특별시 양천구 목동서로 155, 목동파라곤 1층 ","서울특별시 양천구 목동서로 155, 목동파라곤 1층 ","서울특별시 양천구 목동서로 155, 목동파라곤 1층 ","서울특별시양천구목동서로155,목동파라곤1층"
타임스퀘어R  ,서울특별시 영등포구 영중로 15 (영등포동4가)02-2671-9902,서울특별시 영등포구 영중로 15 ,서울특별시 영등포구 영중로 15 ,서울특별시 영등포구 영중로 15 ,서울특별시영등포구영중로15
샛강역  ,서울특별시 영등포구 여의대방로 376 (여의도동)02-780-3743,서울특별시 영등포구 여의대방로 376 ,서울특별시 영등포구 여의대방로 376 ,서울특별시 영등포구 여의대방로 376 ,서울특별시영등포구여의대방로376
영등포역  ,서울특별시 영등포구 경인로 870 (영등포동1가)02-2068-3692,서울특별시 영등포구 경인로 870 ,서울특별시 영등포구 경인로 870 ,서울특별시 영등포구 경인로 870 ,서울특별시영등포구경인로870
당산대로  ,서울특별시 영등포구 양평로 22 (당산동6가)02-2631-3397,서울특별시 영등포구 양평로 22 ,서울특별시 영등포구 양평로 22 ,서울특별시 영등포구 양평로 22 ,서울특별시영등포구양평로22
여의도IFC몰(L1)R  ,서울특별시 영등포구 국제금융로 10 (여의도동)  지하1층 178호02-6137-5178,서울특별시 영등포구 국제금융로 10 ,서울특별시 영등포구 국제금융로 10 ,서울특별시 영등포구 국제금융로 10 ,서울특별시영등포구국제금융로10
여의도KBS R  ,서울특별시 영등포구 의사당대로 26 (여의도동)02-782-3470,서울특별시 영등포구 의사당대로 26 ,서울특별시 영등포구 의사당대로 26 ,서울특별시 영등포구 의사당대로 26 ,서울특별시영등포구의사당대로26
여의도화재보험  ,서울특별시 영등포구 국제금융로6길 38 (여의도동)02-782-3565,서울특별시 영등포구 국제금융로6길 38 ,서울특별시 영등포구 국제금융로6길 38 ,서울특별시 영등포구 국제금융로6길 38 ,서울특별시영등포구국제금융로6길38
국회대로  ,서울특별시 영등포구 국회대로 786 (여의도동)02-761-3466,서울특별시 영등포구 국회대로 786 ,서울특별시 영등포구 국회대로 786 ,서울특별시 영등포구 국회대로 786 ,서울특별시영등포구국회대로786
영등포KT  ,서울특별시 영등포구 영중로 119 (영등포동8가)02-2671-3369,서울특별시 영등포구 영중로 119 ,서울특별시 영등포구 영중로 119 ,서울특별시 영등포구 영중로 119 ,서울특별시영등포구영중로119
여의도공원R  ,서울특별시 영등포구 여의공원로 101 (여의도동)02-3775-3359,서울특별시 영등포구 여의공원로 101 ,서울특별시 영등포구 여의공원로 101 ,서울특별시 영등포구 여의공원로 101 ,서울특별시영등포구여의공원로101
국회의사당역  ,서울특별시 영등포구 의사당대로 8 (여의도동)02-780-3346,서울특별시 영등포구 의사당대로 8 ,서울특별시 영등포구 의사당대로 8 ,서울특별시 영등포구 의사당대로 8 ,서울특별시영등포구의사당대로8
선유도역  ,서울특별시 영등포구 양평로 115 (양평동4가)02-2634-3258,서울특별시 영등포구 양평로 115 ,서울특별시 영등포구 양평로 115 ,서울특별시 영등포구 양평로 115 ,서울특별시영등포구양평로115
여의도역R  ,서울특별시 영등포구 의사당대로 83 (여의도동) 한국휴렛팩커드빌딩02-761-3236,서울특별시 영등포구 의사당대로 83 ,서울특별시 영등포구 의사당대로 83 ,서울특별시 영등포구 의사당대로 83 ,서울특별시영등포구의사당대로83
선유동이레빌딩  ,서울특별시 영등포구 선유동2로 57 (양평제1동) 이레빌딩02-2068-3224,서울특별시 영등포구 선유동2로 57 ,서울특별시 영등포구 선유동2로 57 ,서울특별시 영등포구 선유동2로 57 ,서울특별시영등포구선유동2로57
동여의도  ,서울특별시 영등포구 국제금융로 86 (여의도동) 롯데캐슬 아이비02-758-8875,서울특별시 영등포구 국제금융로 86 ,서울특별시 영등포구 국제금융로 86 ,서울특별시 영등포구 국제금융로 86 ,서울특별시영등포구국제금융로86
여의도ABL타워  ,서울특별시 영등포구 의사당대로 147 (여의도동) 알리안츠타워02-758-8834,서울특별시 영등포구 의사당대로 147 ,서울특별시 영등포구 의사당대로 147 ,서울특별시 영등포구 의사당대로 147 ,서울특별시영등포구의사당대로147
